TIMESTAMP,TA_F_MDS,SW_IN_F_MDS,SW_IN_POT,VPD_F_MDS,PPFD_IN,PPFD_DIF,CO2_F_MDS,LE_F_MDS,H_F_MDS,NEE_VUT_REF,NEE_VUT_REF_QC,RECO_NT_VUT_REF,GPP_NT_VUT_REF
20040101,-9999,-9999,93.254,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040102,-9999,-9999,93.8546,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040103,-9999,-9999,94.5139,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040104,-9999,-9999,95.2301,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040105,-9999,-9999,96.0045,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040106,-9999,-9999,96.8366,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040107,-9999,-9999,97.7258,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040108,-9999,-9999,98.6726,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040109,-9999,-9999,99.6773,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040110,-9999,-9999,100.739,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040111,-9999,-9999,101.858,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040112,-9999,-9999,103.034,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040113,-9999,-9999,104.267,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040114,-9999,-9999,105.557,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040115,-9999,-9999,106.904,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040116,-9999,-9999,108.306,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040117,-9999,-9999,109.765,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040118,-9999,-9999,111.279,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040119,-9999,-9999,112.85,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040120,-9999,-9999,114.476,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040121,-9999,-9999,116.156,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
20040122,-9999,-9999,117.891,-9999,-9999,-9999,-9999,20.9094,28.2905,-9999,-9999,-9999,-9999
20040123,-9999,-9999,119.68,-9999,-9999,-9999,-9999,19.4767,30.5432,-9999,-9999,-9999,-9999
20040124,-9999,-9999,121.523,-9999,-9999,-9999,-9999,15.3225,24.6709,-9999,-9999,-9999,-9999
