TIMESTAMP,TA_F_MDS,SW_IN_F_MDS,SW_IN_POT,VPD_F_MDS,PPFD_IN,PPFD_DIF,CO2_F_MDS,LE_F_MDS,H_F_MDS,NEE_VUT_REF,NEE_VUT_REF_QC,RECO_NT_VUT_REF,GPP_NT_VUT_REF
20010101,-9999,-9999,152.442,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.0785552,-1.54179
20010102,-9999,-9999,153.068,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.175404,-1.24934
20010103,-9999,-9999,153.754,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.415326,-1.07308
20010104,-9999,-9999,154.498,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.613084,-0.999928
20010105,-9999,-9999,155.3,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.608988,-0.811188
20010106,-9999,-9999,156.161,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.68493,-0.804728
20010107,-9999,-9999,157.08,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.624781,-0.986513
20010108,-9999,-9999,158.056,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.46813,-0.951416
20010109,-9999,-9999,159.089,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.424521,-1.06466
20010110,-9999,-9999,160.178,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.750489,-0.863135
20010111,-9999,-9999,161.325,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.68244,-0.738866
20010112,-9999,-9999,162.528,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.486709,-1.00152
20010113,-9999,-9999,163.786,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.639554,-0.971877
20010114,-9999,-9999,165.099,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.551189,-0.868322
20010115,-9999,-9999,166.467,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.367384,-1.12065
20010116,-9999,-9999,167.889,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.322624,-1.28847
20010117,-9999,-9999,169.364,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.337818,-1.08204
20010118,-9999,-9999,170.893,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.440778,-1.04717
20010119,-9999,-9999,172.474,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.0964635,-1.52267
20010120,-9999,-9999,174.107,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.229633,-1.19485
20010121,-9999,-9999,175.792,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.28513,-1.20415
20010122,-9999,-9999,177.526,-9999,-9999,-9999,-9999,39.7464,57.8333,1.59808,0,0.438332,-1.1734
20010123,-9999,-9999,179.31,-9999,-9999,-9999,-9999,32.4697,65.552,1.43791,0,0.4155,-1.00402
20010124,-9999,-9999,181.144,-9999,-9999,-9999,-9999,28.8261,66.1472,1.43791,0,0.247638,-1.24271
